generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
201,761.71,135.0982,74.365,208.145,-1.41,807,68.5,3,56,24.21,638.0,-84.5,280.0,-96.0
202,670.28,146.3568,121.61,88.66,1.59,676,100.5,3,50,20.28,542.0,-67.0,250.0,-75.0
203,765.14,157.8836,74.995,195.865,0.86,688,74.5,9,60,20.64,575.0,-56.5,300.0,-74.0
204,698.1,147.7924,129.04,149.045,-1.41,570,105.5,3,59,17.1,484.0,-43.0,295.0,-55.0
205,885.21,199.277,125.17,229.29,-1.41,807,112.0,3,72,24.21,661.0,-73.0,360.0,-87.0
206,760.83,139.307,88.18,67.67,-1.41,711,85.5,3,60,21.33,578.0,-66.5,300.0,-72.0
207,819.56,135.7516,56.3,176.28,-3.76,802,66.5,3,60,24.06,657.0,-72.5,300.0,-89.0
208,618.4,136.5672,71.39,189.8,-1.41,630,65.5,3,50,18.9,491.0,-69.5,250.0,-72.0
209,819.32,174.718,119.91,141.795,1.45,844,122.5,12,63,25.32,664.0,-90.0,315.0,-95.0
210,1089.13,205.297,124.485,122.18,-1.41,921,110.5,3,92,27.63,768.0,-76.5,460.0,-90.0
211,947.84,186.6546,91.3,311.945,-3.76,928,107.5,3,71,27.84,756.0,-86.0,355.0,-105.0
212,897.94,175.1654,110.025,177.845,-3.76,848,103.5,3,69,25.44,695.0,-76.5,345.0,-91.0
213,1020.26,225.3592,198.305,344.935,-3.76,942,171.5,3,77,28.26,786.0,-78.0,385.0,-101.0
214,911.42,177.1344,132.99,181.535,-5.14,864,118.5,3,74,25.92,693.0,-85.5,370.0,-92.0
215,769.63,176.2956,135.285,96.82,-1.41,746,131.5,3,63,21.63,579.0,-71.0,315.0,-75.0
216,818.89,131.8136,42.25,130.945,-3.76,763,47.5,3,62,22.89,633.0,-65.0,310.0,-82.0
217,850.42,116.494,59.89,109.195,-3.73,764,56.0,3,70,22.92,625.0,-69.5,350.0,-78.0
218,467.36,152.1404,97.915,197.22,-5.02,462,96.0,3,33,13.86,381.0,-40.5,165.0,-52.0
219,1054.25,232.7776,141.64,115.535,-0.17,1025,130.5,11,78,30.75,842.0,-91.5,390.0,-117.0
220,955.23,142.2642,93.49,75.425,-4.2,841,83.0,3,80,25.23,689.0,-76.0,400.0,-83.0
221,871.98,182.5198,125.56,131.32,-1.41,866,126.0,3,67,25.98,696.0,-85.0,335.0,-100.0
222,1047.42,170.2852,75.435,230.24,-2.35,914,69.5,3,83,27.42,766.0,-74.0,415.0,-87.0
