generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1758,2476.1067,811.7639,673.8067,1133.5817,2.06,6115,1669.5,35,164.66666666666666,183.44,3633.333,-1240.667,823.333,-923.333
1759,1824.7533,600.8068,547.7683,883.4767,2.88,4759,1256.2,29,120.0,134.42,2672.0,-904.333,600.0,-677.333
1760,1885.8567,617.7404,679.0533,926.2167,-1.41,4806,1638.3,3,129.0,144.19,2818.333,-994.0,645.0,-727.667
1761,2365.4333,585.1672,374.7417,612.9717,-1.41,5653,1000.7,3,167.0,169.6,3356.333,-1148.5,835.0,-847.0
1762,1571.61,649.2295,587.3933,665.865,-1.41,3667,1435.3,3,111.33333333333333,109.11,2174.0,-731.5,556.667,-536.667
1763,2522.36,693.8647,664.47,788.51,-1.41,5562,1568.8,3,177.0,166.86,3378.333,-1091.833,885.0,-816.0
1764,3389.7233,668.0094,533.56,848.7833,-1.41,8630,1159.8,3,230.33333333333334,258.89,5070.0,-1779.833,1151.667,-1311.0
1765,1910.2633,676.5098,598.6983,921.73,6.8633,4531,1428.3,18,133.33333333333334,135.93,2702.333,-914.333,666.667,-680.333
1766,2794.5167,610.3283,644.4817,822.69,6.56,6828,1512.2,35,188.66666666666666,204.85,4060.333,-1384.0,943.333,-1030.0
1767,1746.5633,675.8671,564.0167,558.0633,-0.91,4260,1256.0,3,118.0,124.23,2482.333,-829.333,590.0,-620.667
1768,2774.5233,584.6159,517.9033,775.82,-1.41,6940,1286.2,3,191.0,208.19,4085.667,-1427.0,955.0,-1047.333
1769,1793.32,660.7965,561.3317,546.5667,5.4033,4327,1331.0,36,124.66666666666667,129.82,2569.667,-878.833,623.333,-650.667
1770,3028.7433,748.2348,593.3167,805.7417,1.74,7447,1365.0,25,209.33333333333334,223.41,4401.667,-1522.667,1046.667,-1120.333
1771,1786.4767,775.811,771.79,1029.19,1.12,4227,1903.7,4,125.66666666666667,126.81,2519.0,-854.0,628.333,-633.667
