generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
271,738.3633,216.9721,201.53,314.8017,2.77,1518,427.2,9,52.0,45.53,942.0,-287.833,260.0,-221.333
272,1032.3333,240.5989,188.1583,351.41,6.7333,2217,399.2,23,73.0,66.5,1357.0,-429.833,365.0,-326.333
273,932.7633,216.0073,164.5717,294.825,4.4967,1998,385.2,20,62.0,59.93,1237.333,-380.167,310.0,-294.333
274,832.5367,233.7868,180.5083,465.3467,4.4733,1746,401.7,21,59.666666666666664,52.37,1074.667,-335.5,298.333,-257.333
275,645.8167,166.2207,112.915,229.2,2.78,1357,294.3,9,45.666666666666664,40.65,835.333,-259.833,228.333,-198.667
276,1096.5067,257.1743,209.8783,346.74,2.7867,2345,511.0,21,77.33333333333333,70.34,1438.333,-453.167,386.667,-345.667
277,944.6267,246.8459,176.6883,205.7033,5.31,1882,384.2,23,69.0,56.46,1170.333,-355.833,345.0,-271.333
278,1022.92,270.4964,220.775,297.4083,3.1233,1981,495.8,24,75.33333333333333,59.42,1243.0,-368.833,376.667,-287.333
279,1008.6967,222.0101,135.2783,227.6917,4.3567,2001,288.8,20,72.0,60.03,1253.0,-374.0,360.0,-290.333
280,744.3433,222.791,218.97,309.5983,5.2167,1434,459.5,23,55.666666666666664,43.01,895.667,-269.0,278.333,-203.667
281,1029.2133,309.5741,331.7267,348.89,-1.41,2063,685.3,3,74.0,61.88,1286.667,-388.0,370.0,-301.333
282,941.3,257.6352,195.5783,214.085,3.3933,2043,430.2,19,64.33333333333333,61.3,1254.0,-394.667,321.667,-301.0
283,1350.8567,195.7372,94.4683,318.5933,1.24,2540,353.0,8,103.33333333333333,76.19,1593.667,-473.0,516.667,-362.667
284,1106.7867,305.5083,208.1017,397.4833,0.79,2314,453.0,8,85.66666666666667,62.62,1304.333,-391.5,428.333,-297.0
285,816.6867,279.6583,238.1617,294.3567,2.7,1517,515.8,23,62.333333333333336,45.52,957.0,-280.167,311.667,-217.333
286,822.0133,286.439,261.5467,241.5433,6.6167,1723,519.0,32,60.0,49.18,1020.333,-309.5,300.0,-238.0
287,713.3767,238.9451,223.975,309.24,5.4667,1557,466.5,29,47.666666666666664,46.71,958.333,-299.333,238.333,-230.667
288,616.64,159.2153,94.7267,293.7967,-1.41,1388,306.8,3,44.666666666666664,41.64,833.333,-277.333,223.333,-204.333
289,758.64,188.1997,130.3733,346.745,2.7533,1571,273.0,14,56.666666666666664,47.14,962.333,-304.5,283.333,-229.667
290,949.3367,214.7924,152.9883,258.1817,-0.41,1972,356.8,3,67.0,59.17,1221.333,-375.5,335.0,-290.667
291,856.73,244.6437,172.8267,277.9117,2.7,1774,388.5,17,60.666666666666664,53.23,1098.0,-338.167,303.333,-259.667
292,853.6367,238.7186,198.2267,307.2933,2.2167,1682,393.7,18,62.0,50.47,1052.0,-315.167,310.0,-243.667
293,732.5733,200.4867,137.3767,357.97,2.7867,1541,320.8,24,54.333333333333336,46.24,941.333,-300.0,271.667,-226.667
294,1139.24,198.6805,119.2783,218.5133,1.4567,2425,232.7,10,78.0,72.74,1497.0,-463.833,390.0,-356.667
295,1043.7633,269.2222,216.7817,257.1267,4.1067,2264,465.3,17,71.0,67.93,1392.0,-436.167,355.0,-335.0
296,809.56,210.9753,129.61,362.7717,1.2567,1623,344.0,3,60.666666666666664,47.56,986.667,-299.333,303.333,-228.667
297,654.3933,253.1917,226.8,346.7267,4.1067,1402,493.2,19,46.0,42.06,859.333,-271.333,230.0,-205.667
298,1188.1967,235.7589,185.69,332.84,-4.6,2451,430.8,9,82.66666666666667,73.53,1525.667,-462.667,413.333,-361.667
299,960.1133,207.5336,138.3167,394.5633,5.27,1976,290.5,16,72.0,59.28,1211.667,-382.167,360.0,-288.667
300,747.23,197.7736,184.81,322.95,-1.41,1691,368.7,3,53.333333333333336,50.73,1016.667,-337.167,266.667,-249.667
