generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
167,2630.23,365.0067,87.3917,770.9967,-0.68,11634,574.2,4,149.0,349.03,3420.167,-958.8,745.0,-925.167
168,2312.6533,447.0326,143.265,810.7817,-0.51,10164,758.8,3,133.0,304.92,2988.833,-837.267,665.0,-808.833
169,2045.09,451.8909,328.4583,642.935,-0.7,9190,1339.7,7,117.0,275.69,2680.833,-765.6,585.0,-730.833
170,1850.9133,384.4899,266.8967,781.1467,-0.85,7756,1162.5,3,109.33333333333333,232.68,2310.667,-626.933,546.667,-612.167
171,1925.8867,471.404,280.0933,687.4983,-0.2767,8507,1411.8,3,111.33333333333333,255.22,2492.0,-704.667,556.667,-673.333
172,2653.5767,514.0669,393.62,975.3217,-0.4967,11067,1920.8,3,161.66666666666666,332.01,3284.5,-899.6,808.333,-871.667
173,1754.0433,448.4199,312.5033,711.925,-0.2767,7530,1322.3,3,103.33333333333333,225.91,2223.833,-616.533,516.667,-595.833
174,1984.9633,498.7833,327.375,1000.9633,-0.5367,8438,1512.8,4,123.0,253.13,2479.667,-695.667,615.0,-667.167
175,1894.8267,357.1417,159.8633,1052.3,-0.2767,7969,724.3,3,111.0,239.06,2374.167,-644.067,555.0,-629.333
176,3948.0,588.2163,295.7867,724.76,-2.1033,16290,1205.7,3,230.0,488.7,4897.833,-1298.867,1150.0,-1289.667
177,2199.6,314.6483,199.6833,439.4417,-0.7367,9283,1009.2,3,125.33333333333333,278.5,2776.5,-746.067,626.667,-736.0
178,1974.36,398.4611,178.44,546.7167,-0.5667,8479,928.0,3,113.66666666666667,254.36,2513.5,-690.333,568.333,-671.5
179,1559.52,382.9941,296.8917,666.4417,-0.7833,6344,1335.8,3,91.66666666666667,190.32,1915.833,-502.467,458.333,-502.5
180,2380.64,437.6959,166.425,786.3467,-0.51,10098,892.2,3,142.33333333333334,302.94,2988.667,-824.133,711.667,-798.5
181,2064.0733,440.9191,241.6883,769.165,-0.0433,8508,1112.2,3,122.66666666666667,255.24,2549.0,-682.0,613.333,-671.5
182,1985.4033,533.9679,309.3067,998.915,-0.51,8366,1419.5,3,115.0,245.87,2465.0,-653.133,575.0,-647.333
183,1882.1633,423.9111,243.3617,584.4333,-0.51,8108,967.7,3,107.33333333333333,243.23,2404.5,-659.733,536.667,-642.5
184,1997.9033,495.8274,473.4383,740.7667,-0.51,8622,1998.7,3,113.0,258.67,2559.667,-700.6,565.0,-684.833
185,1968.8433,482.9958,404.3783,670.1783,-0.7367,8344,1648.3,3,107.66666666666667,250.31,2508.167,-665.467,538.333,-662.5
186,2332.4767,527.247,397.3083,717.5183,-0.51,9517,1593.2,3,144.66666666666666,285.51,2839.667,-767.533,723.333,-748.5
187,1762.89,434.2807,286.9517,576.2833,-0.2767,7560,1214.5,3,102.0,226.79,2240.5,-615.733,510.0,-598.667
188,1473.19,308.5957,214.0617,410.83,-0.51,6240,1164.7,3,88.33333333333333,187.19,1845.667,-509.667,441.667,-491.667
189,3631.07,518.9498,258.19,980.8517,-1.02,15469,1378.2,3,216.66666666666666,464.07,4572.833,-1264.667,1083.333,-1224.5
190,1826.0133,503.355,434.6967,892.3183,-0.56,8216,1763.8,3,107.66666666666667,225.88,2258.333,-602.533,538.333,-594.0
191,1776.0567,446.2324,270.2017,890.9467,-0.8333,7656,1225.8,3,109.0,229.69,2241.167,-634.8,545.0,-605.0
192,1798.1967,514.9133,332.065,847.6833,-1.18,7994,1508.8,3,102.33333333333333,239.83,2342.667,-661.8,511.667,-634.167
193,1923.4667,504.73,274.3417,942.1683,-0.51,7863,1377.0,3,110.0,235.9,2379.333,-620.933,550.0,-620.833
194,1904.5733,553.7119,362.9833,1000.2767,-0.51,8192,1675.8,3,112.33333333333333,242.74,2399.0,-658.667,561.667,-640.167
195,1425.7933,336.6719,120.95,679.78,-1.54,6082,732.3,3,85.0,182.46,1796.833,-497.667,425.0,-480.833
196,3041.3967,443.0403,246.3117,740.0533,-0.7367,12841,1169.2,3,186.33333333333334,385.23,3789.667,-1052.333,931.667,-1012.833
197,1421.97,371.746,196.8467,753.6133,-0.51,6196,1092.8,3,81.0,185.87,1829.333,-507.4,405.0,-490.833
198,1856.5733,495.1761,353.44,1212.605,-0.51,8055,1719.5,3,113.0,241.64,2354.667,-669.067,565.0,-635.667
199,1725.03,445.1176,296.585,622.185,-0.51,7628,1454.3,3,97.0,228.83,2244.333,-627.8,485.0,-605.333
200,1700.9167,493.2896,418.9017,1101.8083,-0.68,7522,1823.3,3,98.66666666666667,225.65,2202.333,-623.4,493.333,-597.0
201,1903.1067,477.2493,265.6467,676.3267,-1.46,8491,1239.2,3,102.33333333333333,254.74,2507.833,-695.133,511.667,-676.0
202,2088.46,427.4907,95.4417,498.5917,-0.51,8702,450.7,3,119.0,261.06,2616.167,-693.933,595.0,-689.833
203,1993.0067,541.2084,381.5267,847.0183,-0.2767,8328,1697.0,3,121.33333333333333,249.84,2470.667,-677.333,606.667,-656.833
204,1787.24,426.5526,271.0933,762.7733,-0.7367,8278,1208.7,3,106.33333333333333,248.34,2370.833,-707.267,531.667,-656.333
205,1646.4467,337.2207,131.1033,656.96,-0.3433,7129,690.5,3,92.33333333333333,213.88,2116.5,-579.267,461.667,-566.333
206,1562.4567,419.7131,236.2683,680.9667,-0.68,6603,1083.8,3,92.33333333333333,198.09,1961.167,-536.133,461.667,-522.333
207,1759.33,502.406,286.1817,1045.5883,-0.9067,7924,1218.2,3,108.66666666666667,237.73,2277.833,-673.733,543.333,-625.833
208,2741.8733,500.3961,254.1033,741.0517,-1.1333,12235,1256.5,3,157.0,367.04,3578.167,-1015.667,785.0,-972.667
