generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
275,2428.39,417.1686,210.425,4.59,3439,298.5,9,139,34.39,2557.0,-441.0,278.0,0.0
276,1300.5,301.9748,192.9,6.82,1750,280.5,10,101,17.5,1304.0,-223.0,202.0,0.0
277,1198.93,205.5552,109.58,1.65,1993,194.0,15,76,19.93,1349.0,-322.0,152.0,0.0
278,1641.91,288.0274,182.97,1.59,2191,313.0,9,118,21.91,1653.0,-269.0,236.0,0.0
279,1284.43,268.0266,190.51,10.75,2243,280.5,22,69,22.43,1497.0,-373.0,138.0,0.0
280,1478.69,265.0036,125.42,5.03,2469,242.0,3,88,24.69,1675.0,-397.0,176.0,0.0
281,1402.35,288.1324,136.545,4.11,1935,241.0,11,87,19.35,1451.0,-242.0,174.0,0.0
282,1591.58,255.9362,151.465,5.14,2108,244.5,14,104,21.08,1611.0,-248.5,208.0,0.0
283,2199.99,327.4102,161.815,4.59,2999,241.0,9,139,29.99,2261.0,-369.0,278.0,0.0
284,2083.12,497.66,340.56,3.15,2812,441.0,15,151,28.12,2106.0,-353.0,302.0,0.0
285,2825.09,395.697,208.1,7.63,3759,312.0,12,196,37.59,2850.0,-454.5,392.0,0.0
286,2323.4,348.513,117.345,0.58,2940,227.0,8,160,29.4,2296.0,-322.0,320.0,0.0
287,2493.21,275.0982,113.37,6.09,3321,142.5,9,156,33.21,2539.0,-391.0,312.0,0.0
288,1605.01,275.268,101.475,6.09,2151,161.0,8,95,21.51,1646.0,-252.5,190.0,0.0
289,1720.84,341.656,182.65,9.65,2334,305.5,15,113,23.34,1759.0,-287.5,226.0,0.0
290,3835.46,519.4944,309.555,4.59,4946,446.0,3,260,49.46,3826.0,-560.0,520.0,0.0
291,1659.46,381.2084,282.56,6.15,2196,399.5,15,107,21.96,1681.0,-257.5,214.0,0.0
292,2707.09,398.7944,169.73,7.77,3459,237.5,12,173,34.59,2704.0,-377.5,346.0,0.0
293,2766.79,686.3306,372.95,1.59,3829,553.5,5,172,38.29,2866.0,-481.5,344.0,0.0
294,2893.31,394.4302,213.695,4.08,3781,283.5,8,204,37.81,2892.0,-444.5,408.0,0.0
295,3339.56,572.5338,299.98,8.66,4306,430.5,15,216,43.06,3345.0,-480.5,432.0,0.0
296,3596.46,372.365,182.52,4.1,4696,235.0,3,239,46.96,3613.0,-541.5,478.0,0.0
297,2982.92,301.3912,151.66,4.19,4042,198.0,13,201,40.42,3041.0,-500.5,402.0,0.0
298,2864.16,554.975,359.28,8.66,3816,466.0,16,180,38.16,2916.0,-450.0,360.0,0.0
299,2552.08,324.821,148.33,0.58,3408,225.0,3,179,34.08,2576.0,-416.0,358.0,0.0
300,3699.5,341.478,157.485,3.09,4900,267.0,9,249,49.0,3735.0,-582.5,498.0,0.0
301,2304.65,493.6148,310.865,4.54,3165,382.5,4,148,31.65,2373.0,-396.0,296.0,0.0
302,2340.32,469.388,318.57,6.21,3132,489.0,11,166,31.32,2362.0,-385.0,332.0,0.0
303,3074.68,611.5642,288.39,4.1,4175,411.5,10,189,41.18,3143.0,-487.5,378.0,0.0
304,3085.51,470.395,265.67,7.59,4101,408.5,9,200,41.01,3130.0,-485.5,400.0,0.0
305,4992.0,701.9058,320.23,8.04,6750,479.0,4,318,67.5,5109.0,-820.5,636.0,0.0
306,4922.09,622.1856,188.92,6.19,6609,291.0,13,328,66.09,5003.0,-803.0,656.0,0.0
307,3097.68,540.3006,223.245,6.1,4268,345.5,10,193,42.68,3202.0,-533.0,386.0,0.0
308,4062.85,597.6506,264.74,2.08,5385,422.0,8,284,53.85,4089.0,-648.0,568.0,0.0
309,6238.58,582.4216,234.695,7.1,8358,322.0,10,409,83.58,6344.0,-1007.0,818.0,0.0
310,5738.07,634.6176,326.915,5.6,7807,426.5,10,371,78.07,5881.0,-963.0,742.0,0.0
311,4060.71,774.9276,450.18,6.45,5471,600.5,7,283,54.71,4117.0,-677.0,566.0,0.0
312,2790.05,762.1016,403.835,2.76,3705,610.5,15,196,37.05,2809.0,-448.0,392.0,0.0
313,3748.52,585.0176,218.405,3.58,5152,337.0,8,237,51.52,3866.0,-643.0,474.0,0.0
314,3103.75,603.9962,349.365,4.59,4175,473.0,9,234,41.75,3121.0,-527.0,468.0,0.0
315,4637.24,810.7404,449.49,0.58,6174,725.0,8,295,61.74,4715.0,-729.5,590.0,0.0
316,2949.75,573.8466,325.785,4.59,3875,481.5,9,184,38.75,2987.0,-444.0,368.0,0.0
317,4011.65,603.325,274.05,4.65,5315,377.0,15,278,53.15,4040.0,-637.5,556.0,0.0
318,3698.02,650.7446,355.035,6.88,4902,590.5,17,248,49.02,3736.0,-583.0,496.0,0.0
319,2597.81,440.4336,270.315,0.64,3481,390.0,10,168,34.81,2645.0,-418.0,336.0,0.0
320,2098.27,429.4848,157.66,0.58,2727,261.0,3,134,27.27,2111.0,-308.0,268.0,0.0
321,6258.0,792.776,311.795,14.24,8350,466.5,24,416,83.5,6345.0,-1002.5,832.0,0.0
322,3246.77,552.4374,331.955,0.58,4377,582.0,6,214,43.77,3309.0,-534.0,428.0,0.0
323,3685.73,594.6278,269.035,9.62,5023,355.5,12,240,50.23,3778.0,-622.5,480.0,0.0
324,3626.79,721.2378,378.455,6.22,4829,520.5,14,250,48.29,3662.0,-583.5,500.0,0.0
325,3386.94,771.1916,413.575,7.11,4594,621.0,11,224,45.94,3460.0,-567.0,448.0,0.0
326,2617.87,485.4494,345.45,4.05,3587,470.0,5,177,35.87,2681.0,-453.0,354.0,0.0
327,5143.74,620.541,171.355,3.15,6974,276.0,9,343,69.74,5250.0,-862.0,686.0,0.0
328,2243.57,573.792,493.97,4.1,3057,664.5,10,148,30.57,2297.0,-380.0,296.0,0.0
329,3528.23,604.4642,257.16,3.56,4873,395.5,6,234,48.73,3632.0,-620.5,468.0,0.0
330,3116.22,589.0494,282.7,9.45,4272,372.5,10,219,42.72,3181.0,-545.5,438.0,0.0
331,2750.8,824.8738,500.025,3.56,3880,686.0,6,175,38.8,2868.0,-506.0,350.0,0.0
332,2897.98,466.4466,198.165,8.66,3948,285.5,16,197,39.48,2959.0,-494.5,394.0,0.0
333,3291.44,536.4054,309.67,0.58,4444,415.0,4,222,44.44,3350.0,-547.0,444.0,0.0
334,3465.58,572.4406,344.685,3.61,4658,434.5,11,246,46.58,3504.0,-577.0,492.0,0.0
335,2494.39,580.2382,354.65,6.71,3589,490.0,20,154,35.89,2630.0,-479.5,308.0,0.0
336,2864.16,562.106,277.02,9.33,3916,377.0,24,191,39.16,2934.0,-491.0,382.0,0.0
337,4544.25,609.5028,304.225,2.2,6375,432.0,6,303,63.75,4708.0,-833.5,606.0,0.0
338,3279.11,566.4892,169.595,5.09,4711,306.0,9,192,47.11,3469.0,-621.0,384.0,0.0
339,2821.57,459.2634,261.415,0.64,4007,367.0,9,174,40.07,2958.0,-524.5,348.0,0.0
340,3773.28,446.4056,343.31,8.61,5278,506.0,11,236,52.78,3925.0,-676.5,472.0,0.0
341,1980.2,436.671,273.955,7.6,2670,421.5,10,142,26.7,2003.0,-333.5,284.0,0.0
342,2037.51,453.6058,323.055,0.09,2851,417.5,6,125,28.51,2123.0,-364.0,250.0,0.0
343,5320.41,617.223,444.48,4.59,7391,568.0,9,334,73.91,5516.0,-937.5,668.0,0.0
344,3543.64,665.1122,387.3,4.95,4814,522.0,15,249,48.14,3603.0,-605.5,498.0,0.0
345,2974.08,552.4742,375.17,5.06,4158,484.0,6,189,41.58,3089.0,-534.5,378.0,0.0
346,4736.7,574.0522,201.815,0.58,6620,256.5,8,268,66.2,4963.0,-828.5,536.0,0.0
347,4505.04,534.9372,156.15,3.76,6104,219.5,9,304,61.04,4592.0,-756.0,608.0,0.0
348,3759.0,491.0016,204.315,3.18,5100,294.0,12,243,51.0,3848.0,-626.0,486.0,0.0
349,2456.12,543.171,339.275,2.26,3612,509.5,6,157,36.12,2608.0,-502.0,314.0,0.0
350,2001.53,413.637,238.595,4.1,2753,352.0,10,134,27.53,2055.0,-349.0,268.0,0.0
351,3221.76,518.1016,245.83,7.08,4626,374.0,8,198,46.26,3395.0,-615.5,396.0,0.0
352,2366.9,543.2536,257.56,3.58,3373,380.5,3,141,33.4,2481.0,-429.5,282.0,0.0
353,2585.67,445.343,228.175,7.1,3567,317.5,10,159,35.67,2677.0,-445.0,318.0,0.0
354,1520.38,332.3974,156.18,6.09,2038,267.5,9,106,20.38,1538.0,-250.0,212.0,0.0
355,2715.91,585.9942,318.395,3.15,3891,463.5,15,155,38.91,2875.0,-508.0,310.0,0.0
356,5049.93,459.9606,162.22,3.56,6993,275.0,6,327,69.93,5215.0,-889.0,654.0,0.0
357,4098.14,483.8692,189.14,2.14,5764,342.5,10,255,57.64,4275.0,-744.5,510.0,0.0
358,4084.07,686.6848,277.345,0.58,5807,391.5,8,233,58.07,4309.0,-749.0,466.0,0.0
359,2592.36,467.258,223.475,3.58,3536,369.5,5,169,35.36,2658.0,-439.0,338.0,0.0
360,3651.87,760.7294,369.96,6.09,5137,499.5,9,230,51.37,3806.0,-665.5,460.0,0.0
361,3261.9,433.1706,233.2,0.64,4490,279.0,7,214,44.9,3356.0,-567.0,428.0,0.0
362,3175.62,382.329,190.66,5.12,4562,281.0,12,187,45.62,3358.0,-602.0,374.0,0.0
363,2251.05,417.4036,160.885,7.57,3105,250.5,7,141,31.05,2327.0,-389.0,282.0,0.0
364,3722.13,570.539,272.77,0.64,5213,405.0,13,229,52.13,3879.0,-667.0,458.0,0.0
365,3086.91,586.7366,331.365,2.08,4391,411.0,8,187,43.91,3243.0,-574.0,374.0,0.0
366,1852.96,348.9044,202.75,3.64,2546,300.0,14,114,25.46,1915.0,-315.5,228.0,0.0
367,3710.31,499.4054,237.26,2.14,5331,351.0,5,219,53.31,3923.0,-704.0,438.0,0.0
368,2459.93,473.2104,250.08,17.83,3493,355.5,33,144,34.93,2589.0,-452.0,288.0,0.0
369,2520.79,464.347,306.32,4.22,3579,389.5,16,164,35.79,2631.0,-474.0,328.0,0.0
370,3458.38,548.296,395.395,11.79,4788,563.0,21,227,47.88,3567.0,-610.5,454.0,0.0
371,4320.76,519.097,195.265,-0.92,6126,269.0,8,263,61.26,4531.0,-797.5,526.0,0.0
372,3983.93,480.9068,262.33,0.64,5643,358.0,14,238,56.43,4182.0,-730.5,476.0,0.0
373,2474.47,427.0122,167.495,5.78,3447,248.5,16,161,34.47,2561.0,-443.0,322.0,0.0
374,2815.59,520.2056,266.665,7.1,3959,440.0,10,181,39.59,2929.0,-515.0,362.0,0.0
375,2173.91,571.802,314.185,7.6,3018,543.5,10,136,29.91,2245.0,-373.0,272.0,0.0
376,2791.24,360.2006,174.105,8.18,3924,249.5,11,170,39.24,2916.0,-504.0,340.0,0.0
377,3559.08,533.2,267.75,6.09,4958,389.5,9,223,49.58,3695.0,-631.5,446.0,0.0
378,2220.39,439.6108,202.795,2.32,3139,273.0,9,149,31.39,2307.0,-416.0,298.0,0.0
379,1988.51,539.2054,502.63,9.09,2651,716.0,9,134,26.51,2013.0,-319.0,268.0,0.0
380,1931.69,429.432,232.425,11.66,2769,344.5,16,130,27.69,2019.0,-375.0,260.0,0.0
381,2376.3,381.7724,184.205,3.64,3330,260.0,6,135,33.3,2492.0,-419.0,270.0,0.0
382,1671.49,300.247,174.915,8.66,2299,229.5,9,109,22.99,1720.0,-289.5,218.0,0.0
383,2254.85,483.7024,228.25,6.27,3135,323.5,10,157,31.35,2318.0,-408.5,314.0,0.0
384,2683.6,476.949,274.63,6.09,3810,419.0,9,152,38.1,2831.0,-489.5,304.0,0.0
385,2127.06,491.5798,223.515,5.6,2956,255.0,10,137,29.56,2201.0,-377.5,274.0,0.0
386,1921.56,382.1366,232.395,6.09,2756,312.0,9,115,27.56,2028.0,-364.0,230.0,0.0
387,2453.16,414.3148,298.83,17.37,3366,357.5,23,156,33.66,2527.0,-419.5,312.0,0.0
388,2127.18,460.888,225.09,13.7,2868,366.5,19,144,28.68,2163.0,-352.5,288.0,0.0
389,4259.26,386.677,221.37,2.75,5976,287.0,5,269,59.76,4433.0,-771.5,538.0,0.0
390,1585.32,454.6476,183.63,4.1,2213,276.5,10,92,21.82,1647.0,-267.5,184.0,0.0
391,1568.84,366.0988,284.33,3.09,2184,328.5,9,103,21.84,1622.0,-281.0,206.0,0.0
392,1832.92,346.074,226.61,6.09,2542,361.5,9,112,25.42,1903.0,-319.5,224.0,0.0
393,2939.71,594.6124,383.665,2.6,4121,518.5,6,198,41.21,3042.0,-539.5,396.0,0.0
394,3504.89,593.9416,314.905,6.59,4689,628.0,9,241,46.89,3547.0,-571.0,482.0,0.0
395,3664.6,661.4438,375.71,18.73,5410,554.0,19,208,54.1,3933.0,-738.5,416.0,0.0
396,3126.94,699.0562,538.095,8.38,4494,709.5,19,188,44.94,3302.0,-596.0,376.0,0.0
397,3475.64,658.9758,358.135,3.09,4941,464.5,8,208,49.14,3645.0,-634.5,416.0,0.0
398,3852.53,579.654,280.1,1.65,5303,371.5,13,236,53.03,3986.0,-658.5,472.0,0.0
399,4243.7,720.4368,299.96,4.1,5970,439.0,10,262,59.7,4430.0,-770.0,524.0,0.0
400,2351.27,532.868,249.985,13.75,3177,381.0,19,151,31.77,2404.0,-386.5,302.0,0.0
401,5110.07,735.8252,395.45,5.84,7057,544.0,21,345,70.57,5252.0,-902.5,690.0,0.0
402,2981.67,581.5114,446.42,13.28,4267,592.0,16,185,42.67,3135.0,-566.0,370.0,0.0
403,3683.91,589.6924,366.345,12.16,5041,509.5,16,269,50.41,3744.0,-648.5,538.0,0.0
404,3717.59,489.9586,198.925,6.59,5059,305.5,9,246,50.59,3803.0,-628.0,492.0,0.0
405,3752.65,681.8382,444.35,1.16,5415,635.0,6,230,54.15,3964.0,-725.5,460.0,0.0
406,4422.44,541.4036,299.095,11.9,6194,473.5,21,275,61.94,4605.0,-794.5,550.0,0.0
407,4323.06,795.2336,377.45,2.66,6056,520.0,7,274,60.56,4495.0,-780.5,548.0,0.0
408,2636.93,447.8704,157.97,6.59,3643,273.0,9,171,36.43,2720.0,-461.5,342.0,0.0
409,3106.35,509.2206,227.035,5.06,4435,330.0,6,191,44.35,3265.0,-585.0,382.0,0.0
410,2572.14,516.777,384.4,3.09,3664,565.5,9,140,36.64,2725.0,-469.5,280.0,0.0
411,2986.21,506.1332,218.575,2.6,4371,307.0,10,164,43.71,3200.0,-585.5,328.0,0.0
412,7567.24,602.4576,346.11,2.6,10374,511.0,10,479,103.74,7795.0,-1289.5,958.0,0.0
413,3487.76,553.2756,267.475,5.09,4926,410.5,5,220,49.26,3641.0,-642.5,440.0,0.0
414,3377.0,487.0754,209.645,5.08,4700,341.5,8,218,47.0,3496.0,-602.0,436.0,0.0
415,2066.86,441.258,224.155,2.66,2886,335.5,13,122,28.86,2158.0,-364.0,244.0,0.0
416,3519.18,516.5736,328.315,0.58,4968,456.5,8,222,49.68,3673.0,-647.5,444.0,0.0
417,2701.86,474.566,314.9,9.1,3636,464.5,10,189,36.36,2737.0,-449.5,378.0,0.0
418,3579.34,582.13,340.575,3.82,5134,504.0,12,220,51.34,3770.0,-682.0,440.0,0.0
419,2541.99,479.8752,332.48,5.26,3499,529.5,19,185,34.99,2591.0,-454.0,370.0,0.0
420,3320.83,636.7246,438.4,6.65,4733,607.0,15,222,47.33,3464.0,-634.5,444.0,0.0
421,2636.53,658.9192,501.47,8.09,3553,698.5,9,187,35.53,2669.0,-442.0,374.0,0.0
422,2850.24,685.2182,452.505,3.09,3824,746.5,8,211,38.24,2868.0,-478.0,422.0,0.0
423,3507.65,587.7638,301.535,10.14,4915,412.0,14,225,49.15,3644.0,-635.5,450.0,0.0
424,2303.54,467.177,299.45,7.17,3204,441.0,11,148,32.04,2385.0,-409.5,296.0,0.0
425,2008.36,384.4616,251.765,11.62,2736,332.5,12,122,27.36,2070.0,-333.0,244.0,0.0
426,2135.71,583.6972,386.47,17.78,2871,521.0,28,155,28.71,2155.0,-358.0,310.0,0.0
427,2193.51,380.792,247.445,7.34,2951,394.0,15,145,29.51,2233.0,-359.0,290.0,0.0
428,2077.51,675.0396,412.755,14.7,3001,574.0,20,130,30.01,2192.0,-404.5,260.0,0.0
429,1414.65,477.0118,335.98,5.66,2163,474.5,9,93,19.65,1461.0,-252.0,186.0,0.0
430,2780.79,553.1412,254.455,0.09,3779,345.5,9,190,37.79,2835.0,-472.0,380.0,0.0
431,5364.46,669.6224,381.66,12.68,7446,591.5,18,326,74.46,5574.0,-936.0,652.0,0.0
432,2437.36,556.2022,289.675,3.67,3436,467.0,12,142,34.36,2558.0,-439.0,284.0,0.0
433,3789.85,712.6964,371.555,1.65,5185,532.0,9,247,51.85,3891.0,-647.0,494.0,0.0
434,6343.33,553.5332,267.685,12.75,8833,402.0,18,406,88.33,6573.0,-1130.0,812.0,0.0
435,3356.41,630.998,358.06,12.16,4791,493.5,16,194,47.91,3544.0,-623.5,388.0,0.0
436,3668.43,603.7218,387.375,5.6,5143,537.5,6,218,51.43,3835.0,-654.0,436.0,0.0
437,4274.23,609.1874,352.61,7.57,5873,514.5,7,282,58.73,4392.0,-740.5,564.0,0.0
438,2859.15,625.2812,278.075,-1.41,4065,398.5,9,177,40.65,2998.0,-533.5,354.0,0.0
439,4284.53,545.0496,233.695,3.7,5953,282.0,13,267,59.53,4445.0,-754.0,534.0,0.0
440,2352.77,596.598,365.54,6.65,3327,453.0,15,160,33.27,2442.0,-442.5,320.0,0.0
441,3753.55,633.7044,317.79,7.16,5355,445.0,16,242,53.55,3929.0,-713.0,484.0,0.0
442,3052.17,811.5354,385.52,5.06,4317,527.0,6,189,43.17,3193.0,-562.0,378.0,0.0
443,3235.03,571.2154,346.535,0.64,4359,518.5,10,215,43.53,3292.0,-530.5,430.0,0.0
444,2127.72,463.064,338.145,3.55,3022,458.5,5,119,30.22,2247.0,-387.5,238.0,0.0
445,6137.76,698.823,452.255,7.59,8426,500.5,9,379,84.26,6339.0,-1043.5,758.0,0.0
446,3877.07,757.653,318.6,5.06,5457,398.5,6,238,54.57,4050.0,-703.5,476.0,0.0
447,2942.35,492.2746,297.21,5.61,4085,428.0,11,192,40.85,3040.0,-522.5,384.0,0.0
448,2746.91,503.9022,382.155,13.46,3741,540.0,40,193,37.41,2796.0,-472.5,386.0,0.0
449,3603.44,511.778,313.995,5.57,4994,449.5,7,215,49.94,3747.0,-623.5,430.0,0.0
450,1783.77,363.5516,235.48,3.15,2477,310.5,6,109,24.77,1853.0,-312.0,218.0,0.0
451,4481.93,653.5658,237.65,6.59,6143,346.5,9,299,61.43,4596.0,-773.5,598.0,0.0
452,2030.71,431.8478,246.515,7.11,2721,382.5,11,131,27.21,2068.0,-326.5,262.0,0.0
453,2409.62,557.5556,385.34,3.56,3212,589.0,6,155,32.12,2449.0,-381.5,310.0,0.0
454,2204.68,431.9646,242.78,8.75,3172,380.5,12,145,29.68,2246.0,-361.0,290.0,0.0
455,2445.18,551.715,379.615,5.66,3368,511.5,12,166,33.68,2509.0,-429.5,332.0,0.0
456,3971.26,421.6726,238.18,5.03,5626,293.5,3,250,56.26,4152.0,-737.0,500.0,0.0
457,2365.19,381.9464,281.225,7.65,3269,386.0,12,161,32.69,2430.0,-419.5,322.0,0.0
458,3219.29,443.3774,166.705,3.56,4429,271.0,4,198,44.29,3329.0,-550.0,396.0,0.0
459,4102.31,677.8732,363.0,7.77,5681,440.0,15,260,56.81,4244.0,-718.5,520.0,0.0
460,3416.43,869.6442,384.965,3.7,4743,532.0,10,216,47.43,3539.0,-602.0,432.0,0.0
461,3258.58,717.2682,366.35,4.59,4608,537.5,8,191,46.08,3423.0,-592.5,382.0,0.0
462,3151.55,671.0302,273.055,11.21,4305,367.5,14,217,43.05,3218.0,-543.5,434.0,0.0
463,3259.43,665.2988,401.285,3.58,4593,617.5,8,202,45.93,3404.0,-594.5,404.0,0.0
464,3076.95,766.8554,576.94,11.15,4395,804.0,15,186,43.95,3239.0,-578.0,372.0,0.0
465,3262.36,770.6092,437.065,7.08,4486,611.0,8,205,44.86,3367.0,-559.5,410.0,0.0
466,2334.23,596.0498,322.425,4.05,3203,447.0,5,158,31.73,2382.0,-395.5,316.0,0.0
467,2947.41,474.8852,317.31,5.6,4141,441.5,10,191,41.41,3063.0,-539.0,382.0,0.0
468,2189.8,459.873,160.66,-2.42,3080,295.0,8,135,30.8,2286.0,-397.0,270.0,0.0
469,2994.97,510.6212,227.96,6.71,4197,339.5,13,185,41.97,3121.0,-538.0,370.0,0.0
470,2148.47,523.9098,216.415,3.56,3001,343.5,4,211,20.97,1836.0,-130.5,422.0,0.0
471,3117.85,443.7118,162.235,12.33,4385,195.0,12,201,43.85,3243.0,-571.0,402.0,0.0
472,3173.34,402.121,136.635,4.05,4384,196.0,5,200,43.84,3281.0,-551.5,400.0,0.0
473,2706.04,580.8218,324.7,4.07,3654,442.5,7,191,36.54,2743.0,-455.5,382.0,0.0
474,2856.38,569.0308,205.275,0.64,3988,406.0,5,186,39.88,2959.0,-514.5,372.0,0.0
475,3571.46,705.6142,287.27,8.12,4846,295.0,12,231,48.46,3656.0,-595.0,462.0,0.0
476,2582.92,662.092,296.05,4.59,3542,405.0,9,180,35.42,2639.0,-451.5,360.0,0.0
477,2849.41,498.1538,337.04,7.6,3891,483.5,10,185,38.91,2924.0,-483.5,370.0,0.0
478,5657.52,771.6296,349.32,4.16,7852,513.0,7,374,78.52,5838.0,-1007.0,748.0,0.0
479,2790.36,511.8524,269.04,6.59,3936,408.5,9,183,39.36,2902.0,-517.0,366.0,0.0
480,1996.76,396.5166,118.145,0.58,2826,218.0,8,127,28.26,2085.0,-370.5,254.0,0.0
481,3964.42,504.6562,124.55,0.58,5442,202.0,8,260,54.42,4074.0,-684.0,520.0,0.0
482,2249.49,336.9978,270.755,0.64,3149,372.5,8,148,31.49,2331.0,-409.0,296.0,0.0
483,1887.4,420.1554,203.07,0.58,2640,309.0,6,116,26.4,1966.0,-337.0,232.0,0.0
484,3107.53,453.9784,213.575,6.8,4403,309.0,5,180,44.03,3270.0,-566.5,360.0,0.0
485,4096.26,533.5084,222.74,0.09,5726,387.5,9,232,57.26,4292.0,-717.0,464.0,0.0
486,4259.38,515.8686,201.71,4.11,6038,333.0,11,288,60.38,4428.0,-805.0,576.0,0.0
487,2444.87,491.2336,212.92,3.68,3387,331.0,11,160,33.87,2523.0,-432.0,320.0,0.0
488,2448.69,473.0554,365.69,0.58,3419,494.0,8,178,34.19,2512.0,-453.5,356.0,0.0
489,2711.39,547.378,272.37,7.25,3689,492.0,17,170,36.89,2786.0,-451.5,340.0,0.0
490,4173.9,620.8452,260.265,12.45,5690,404.5,13,292,56.9,4252.0,-719.0,584.0,0.0
491,3995.8,399.7024,220.655,3.15,5530,306.0,9,256,55.3,4129.0,-700.5,512.0,0.0
492,3598.4,623.7174,341.39,4.05,4940,464.0,5,245,49.4,3686.0,-627.0,490.0,0.0
493,3961.19,623.5842,337.78,8.66,5519,478.0,15,242,55.19,4121.0,-699.0,484.0,0.0
494,2335.52,425.9256,157.92,4.66,3102,254.5,15,166,31.02,2349.0,-376.5,332.0,0.0
495,2466.24,436.8178,275.29,4.65,3524,424.0,15,148,35.24,2598.0,-463.0,296.0,0.0
496,3473.97,707.4098,402.57,-2.42,4897,582.0,8,221,48.97,3621.0,-638.0,442.0,0.0
497,3007.69,463.4182,272.715,7.1,4319,371.5,10,183,43.19,3172.0,-573.5,366.0,0.0
498,3971.04,607.0606,182.975,3.15,5504,277.5,8,256,55.04,4104.0,-700.0,512.0,0.0
499,3385.49,507.459,147.215,1.13,4799,294.5,6,215,47.99,3538.0,-630.5,430.0,0.0
500,3392.31,437.6538,186.135,-1.87,4631,323.0,10,220,46.31,3481.0,-575.0,440.0,0.0
501,2361.94,470.2348,207.905,9.33,3294,280.0,13,158,32.94,2440.0,-427.0,316.0,0.0
502,2560.92,599.2558,331.045,6.09,3592,530.5,9,161,35.92,2666.0,-463.0,322.0,0.0
503,2916.86,619.798,253.11,5.66,4186,418.0,6,165,41.86,3092.0,-547.0,330.0,0.0
504,2263.15,471.9104,267.465,4.65,3165,368.0,10,149,31.65,2344.0,-410.5,298.0,0.0
505,2244.98,395.185,162.555,0.58,3048,230.0,8,148,30.48,2295.0,-376.5,296.0,0.0
506,3424.3,705.9662,285.585,7.28,4830,445.0,28,212,48.3,3578.0,-626.0,424.0,0.0
507,2120.56,543.0098,421.115,0.58,2906,588.5,8,123,29.06,2199.0,-353.5,246.0,0.0
508,3319.9,506.7366,297.155,-3.92,4690,457.5,8,205,46.9,3472.0,-609.0,410.0,0.0
509,3584.74,540.0842,297.7,3.59,5074,472.5,9,214,50.74,3762.0,-656.0,428.0,0.0
510,2771.66,507.566,287.97,0.58,3966,423.0,8,181,39.66,2902.0,-532.0,362.0,0.0
511,3027.73,607.059,280.495,0.58,4273,447.0,8,184,42.73,3169.0,-552.0,368.0,0.0
512,2862.98,636.4758,387.785,6.09,4048,513.0,9,192,40.48,2975.0,-536.5,384.0,0.0
513,3903.86,613.7936,282.565,0.67,5486,454.5,6,248,54.86,4064.0,-711.0,496.0,0.0
514,4820.28,649.4414,435.455,2.6,6728,531.0,10,319,67.28,4986.0,-871.0,638.0,0.0
515,3250.3,708.3352,596.28,11.72,4480,802.0,22,211,44.8,3349.0,-565.5,422.0,0.0
516,2248.25,505.187,272.585,4.1,3225,450.5,7,133,32.25,2375.0,-425.0,266.0,0.0
517,2464.64,527.4892,199.575,5.55,3414,382.0,5,166,34.14,2537.0,-438.5,332.0,0.0
518,3735.95,726.598,476.25,11.18,5195,649.0,17,236,51.95,3873.0,-661.0,472.0,0.0
519,3570.81,685.679,428.075,5.67,4931,615.5,9,226,49.31,3690.0,-620.5,452.0,0.0
520,3615.39,622.2192,358.33,2.84,4989,549.5,9,258,49.89,3696.0,-646.5,516.0,0.0
521,2146.83,424.0986,173.35,3.56,2983,287.0,6,152,29.83,2203.0,-390.0,304.0,0.0
522,2979.98,397.194,167.89,6.56,4148,274.0,6,176,41.48,3107.0,-520.5,352.0,0.0
523,3514.6,452.9828,245.96,-0.43,4860,373.0,7,233,48.6,3620.0,-620.0,466.0,0.0
524,4118.09,432.0594,193.03,4.89,5859,269.5,14,265,58.59,4306.0,-776.5,530.0,0.0
525,1757.23,471.2088,308.35,4.54,2373,430.0,4,122,23.73,1784.0,-294.5,244.0,0.0
526,2962.09,534.0194,203.805,3.56,4109,280.5,4,192,41.09,3061.0,-524.0,384.0,0.0
527,3250.48,518.9134,393.94,2.57,4498,484.5,7,205,44.98,3363.0,-567.5,410.0,0.0
528,3910.24,543.4752,248.875,4.71,5524,379.5,9,241,55.24,4090.0,-717.0,482.0,0.0
529,2900.45,553.269,459.545,9.65,4295,608.0,15,176,42.95,3102.0,-596.5,352.0,0.0
530,3336.75,651.3954,362.385,4.65,4625,531.0,15,205,46.25,3462.0,-581.5,410.0,0.0
531,3203.98,576.2384,403.975,-2.36,4398,539.5,14,212,43.98,3290.0,-554.0,424.0,0.0
532,2775.73,606.7324,379.395,0.64,4073,514.5,9,183,40.73,2937.0,-568.0,366.0,0.0
533,3168.39,427.7866,167.275,2.2,4689,238.0,6,183,46.89,3400.0,-644.5,366.0,0.0
534,3984.33,556.227,216.66,5.03,5883,347.0,3,243,58.83,4254.0,-814.5,486.0,0.0
535,2216.22,405.7216,161.17,3.7,3222,228.5,9,144,32.22,2338.0,-442.0,288.0,0.0
536,5081.62,548.7982,161.805,6.09,7462,254.5,9,298,74.62,5428.0,-1017.0,596.0,0.0
537,4580.49,584.4638,201.255,4.59,6699,388.5,9,288,66.99,4858.0,-920.5,576.0,0.0
