generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
272,387.38,104.8286,63.94,3.09,888,175.5,9,13,8.88,531.0,-178.5,26.0,0.0
273,733.49,164.4806,89.89,0.61,1549,225.5,9,39,15.49,943.0,-303.0,78.0,0.0
274,1079.23,137.2868,32.385,1.59,2414,75.5,3,53,23.73,1424.0,-474.5,106.0,0.0
275,768.27,146.2418,58.23,1.59,1577,134.0,6,37,15.77,978.0,-299.5,74.0,0.0
276,936.78,82.4056,39.1,3.09,2028,90.0,9,39,20.28,1235.0,-396.5,78.0,0.0
277,556.66,92.5852,42.48,4.16,1266,88.0,10,17,12.66,762.0,-252.0,34.0,0.0
278,672.07,99.4086,39.41,-1.47,1557,112.0,3,17,15.57,934.0,-311.5,34.0,0.0
279,454.52,109.2776,60.375,3.21,1002,150.5,10,19,10.02,605.0,-198.5,38.0,0.0
280,485.09,138.1294,52.89,1.56,1059,133.5,6,28,10.59,632.0,-213.5,56.0,0.0
281,527.92,108.362,51.17,-1.47,1142,126.5,3,21,11.42,697.0,-222.5,42.0,0.0
282,608.35,90.0986,36.1,-0.34,1335,84.0,9,29,13.35,803.0,-266.0,58.0,0.0
283,866.4,162.0264,75.74,-3.92,1890,172.0,8,36,18.9,1147.0,-371.5,72.0,0.0
284,712.06,101.416,42.495,2.08,1556,89.5,3,30,15.56,943.0,-306.5,60.0,0.0
285,474.09,125.5802,98.78,1.59,1009,223.5,9,20,10.09,619.0,-195.0,40.0,0.0
286,519.23,149.6568,115.395,5.66,1173,247.5,16,28,11.73,692.0,-240.5,56.0,0.0
287,745.63,124.2984,38.53,2.08,1663,112.0,8,31,16.63,999.0,-332.0,62.0,0.0
288,474.81,104.1864,63.265,-1.47,1081,125.0,3,17,10.81,647.0,-217.0,34.0,0.0
289,771.62,108.5208,52.91,1.59,1473,135.0,8,44,12.62,868.0,-197.0,88.0,0.0
290,922.62,121.6834,71.4,3.15,2062,123.0,15,29,20.62,1250.0,-406.0,58.0,0.0
291,637.61,55.8772,20.21,-1.47,1361,52.5,3,29,13.61,831.0,-265.0,58.0,0.0
292,675.52,81.7894,18.715,0.06,1452,53.5,6,32,14.52,882.0,-285.0,64.0,0.0
293,1102.61,150.2716,81.52,1.59,2461,188.0,9,42,24.61,1483.0,-489.0,84.0,0.0
294,1207.36,178.079,105.675,0.09,2536,242.5,9,52,25.36,1564.0,-486.0,104.0,0.0
295,717.72,109.6604,46.395,2.61,1522,113.5,6,29,15.22,937.0,-292.5,58.0,0.0
296,795.0,126.7596,66.38,4.19,1800,152.0,15,29,17.5,1063.0,-343.5,58.0,0.0
297,804.04,117.8026,38.02,2.05,1704,89.5,5,32,17.04,1050.0,-327.0,64.0,0.0
298,1440.98,131.7306,63.91,3.21,2998,164.5,15,66,29.98,1852.0,-573.0,132.0,0.0
299,761.39,152.1848,107.38,2.66,1689,230.0,6,25,16.89,1026.0,-331.5,50.0,0.0
300,661.34,135.2276,76.725,1.59,1434,192.5,6,31,14.34,868.0,-283.0,62.0,0.0
