generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
41,67.06,15.4786,10.44,1.59,244,33.0,9,3,2.06,108.0,-49.0,6.0,0.0
42,104.4,25.7302,14.26,-2.94,419,45.0,5,3,2.4,144.0,-48.0,6.0,0.0
43,102.35,21.023,12.175,0.09,447,33.0,9,4,4.35,205.0,-115.0,8.0,0.0
44,68.08,20.6184,13.685,0.09,305,43.0,9,5,2.58,123.0,-67.5,10.0,0.0
45,190.52,27.3682,15.2,-1.41,1002,53.5,3,4,10.02,449.0,-276.5,8.0,0.0
46,73.82,17.376,11.0,-1.47,347,58.0,3,2,3.32,155.0,-88.5,4.0,0.0
47,165.28,28.886,12.145,-2.45,778,48.0,5,4,7.78,359.0,-209.5,8.0,0.0
48,132.59,20.1446,12.62,-1.41,559,42.5,6,3,5.59,267.0,-146.0,6.0,0.0
49,189.25,22.9756,14.13,-1.41,825,60.0,8,2,8.25,393.0,-216.0,4.0,0.0
50,130.66,20.922,12.51,-0.37,616,60.5,9,1,6.16,287.0,-164.5,2.0,0.0
51,153.58,29.1762,17.875,-1.75,732,86.5,8,4,6.58,312.0,-173.0,8.0,0.0
52,137.02,34.571,21.745,-1.9,652,96.0,3,4,6.52,299.0,-176.5,8.0,0.0
53,174.64,22.8314,8.01,-2.45,764,34.0,5,3,7.64,362.0,-201.0,6.0,0.0
54,98.42,27.225,14.49,-2.45,442,81.0,5,3,4.42,206.0,-118.0,6.0,0.0
55,100.35,21.653,17.64,-1.41,435,64.0,9,0,4.35,209.0,-113.0,0.0,0.0
56,84.77,17.6976,11.25,-1.41,377,49.5,9,2,3.77,177.0,-100.0,4.0,0.0
57,114.55,25.2472,14.68,-1.93,505,67.5,3,4,5.05,236.0,-134.5,8.0,0.0
58,180.69,34.8614,20.0,0.09,819,80.0,5,3,8.19,384.0,-217.5,6.0,0.0
59,170.16,29.4108,18.29,-1.17,716,68.5,8,4,7.16,342.0,-187.0,8.0,0.0
60,201.91,26.9772,13.105,-1.17,891,69.5,6,5,8.91,419.0,-236.0,10.0,0.0
61,128.95,29.3622,13.9,-2.92,577,68.0,8,6,5.45,256.0,-144.5,12.0,0.0
62,215.09,36.2646,23.61,2.14,959,144.5,9,2,9.59,454.0,-252.5,4.0,0.0
63,108.27,25.3302,14.905,-1.41,527,84.5,9,4,5.27,239.0,-144.0,8.0,0.0
64,220.75,37.6706,19.49,-1.41,1075,103.0,9,4,10.75,493.0,-291.0,8.0,0.0
65,172.03,27.7168,12.385,0.09,703,57.5,3,4,7.03,339.0,-182.0,8.0,0.0
66,164.65,29.834,22.035,-1.41,765,60.0,9,5,7.65,353.0,-206.0,10.0,0.0
67,198.63,27.613,19.52,-0.27,913,87.0,9,5,9.13,424.0,-244.5,10.0,0.0
68,121.55,26.734,14.06,0.09,555,73.5,9,4,5.55,257.0,-149.0,8.0,0.0
69,160.72,25.7016,17.16,-2.45,722,86.0,5,3,7.22,339.0,-191.5,6.0,0.0
70,163.93,31.5036,17.985,0.67,793,69.0,9,4,7.93,363.0,-215.0,8.0,0.0
71,144.69,25.2204,14.68,-1.35,669,74.5,9,3,6.69,311.0,-179.0,6.0,0.0
72,111.03,21.963,14.305,-1.41,403,66.5,3,5,4.03,199.0,-102.0,10.0,0.0
73,178.75,38.4478,27.665,-2.85,636,92.0,9,6,5.75,299.0,-138.0,12.0,0.0
74,182.11,40.1862,15.91,-1.41,611,57.0,8,9,6.11,309.0,-151.0,18.0,0.0
75,191.81,28.0244,15.215,-1.41,631,41.0,9,9,6.31,322.0,-154.5,18.0,0.0
76,99.78,26.644,17.0,0.09,328,50.0,9,5,3.28,167.0,-80.5,10.0,0.0
77,213.75,32.6542,20.685,-0.37,725,74.5,8,7,7.25,370.0,-177.5,14.0,0.0
78,113.72,28.8014,17.8,0.09,372,72.5,9,4,3.72,192.0,-90.0,8.0,0.0
79,149.49,31.7266,16.15,-1.41,553,66.5,9,3,5.49,275.0,-137.0,6.0,0.0
80,283.93,44.9654,27.27,1.59,893,96.0,9,9,8.93,469.0,-212.0,18.0,0.0
81,156.35,33.902,18.535,-0.37,418,73.5,9,7,2.85,188.0,-48.5,14.0,0.0
82,159.42,31.9178,16.84,0.09,642,44.0,3,6,6.42,308.0,-167.0,12.0,0.0
83,221.57,31.4504,16.725,0.09,407,49.0,6,11,4.07,266.0,-70.5,22.0,0.0
84,137.16,31.5666,19.99,-1.41,242,54.0,3,9,2.16,150.0,-33.0,18.0,0.0
85,116.24,23.7148,11.685,3.09,199,24.0,5,7,1.74,125.0,-24.5,14.0,0.0
86,254.0,48.9884,26.865,0.09,542,56.0,3,13,4.5,299.0,-75.5,26.0,0.0
87,237.8,40.695,18.165,1.59,529,33.5,3,16,3.3,245.0,-42.5,32.0,0.0
88,230.38,24.0326,12.91,0.09,738,22.0,5,5,7.38,388.0,-175.0,10.0,0.0
89,146.95,32.807,21.765,1.59,545,54.5,3,6,5.45,268.0,-138.5,12.0,0.0
90,104.54,27.3956,20.58,-1.41,267,61.5,6,6,1.54,112.0,-21.0,12.0,0.0
91,186.53,32.6396,12.31,-1.41,353,27.0,6,8,3.53,229.0,-62.0,16.0,0.0
92,141.83,27.8342,18.075,1.59,233,42.0,5,8,2.33,160.0,-36.5,16.0,0.0
93,206.23,35.2778,18.8,0.09,423,39.0,3,8,4.23,265.0,-79.0,16.0,0.0
94,186.15,35.5242,20.035,1.77,315,31.5,5,6,3.15,219.0,-48.0,12.0,0.0
95,188.61,36.0868,22.165,3.09,361,50.0,5,8,3.61,233.0,-64.0,16.0,0.0
96,278.76,41.344,14.66,3.09,476,32.0,5,13,4.76,324.0,-76.0,26.0,0.0
97,214.67,34.408,16.45,-1.41,367,22.5,5,12,3.67,247.0,-60.0,24.0,0.0
98,155.99,34.68,19.16,0.09,350,26.5,5,5,2.99,195.0,-52.0,10.0,0.0
99,192.98,33.2856,17.54,0.09,348,33.5,5,7,3.48,233.0,-57.5,14.0,0.0
100,189.92,38.067,18.16,2.55,361,30.5,5,15,2.92,202.0,-45.0,30.0,0.0
101,134.81,30.2926,17.345,4.11,231,33.5,5,7,2.31,156.0,-37.5,14.0,0.0
102,229.94,38.1178,19.52,-1.35,344,34.0,5,14,3.44,247.0,-48.5,28.0,0.0
103,311.58,32.1624,12.015,1.59,558,20.5,5,12,5.58,374.0,-92.0,24.0,0.0
104,148.18,30.0602,18.175,0.15,518,45.0,5,6,5.18,260.0,-129.0,12.0,0.0
105,222.62,32.3612,18.455,0.09,462,62.0,3,14,3.62,248.0,-57.0,28.0,0.0
106,184.4,34.0776,21.625,-1.41,590,57.5,5,5,5.9,309.0,-140.5,10.0,0.0
107,184.3,27.8934,14.115,0.09,580,39.0,3,4,5.8,307.0,-136.5,8.0,0.0
108,156.57,24.6322,15.66,-1.41,507,43.0,3,6,5.07,262.0,-122.5,12.0,0.0
109,175.11,26.1372,15.325,1.71,611,52.0,6,4,6.11,311.0,-150.0,8.0,0.0
110,194.06,33.7968,19.52,-1.41,706,55.5,9,6,7.06,352.0,-177.0,12.0,0.0
111,155.85,31.8286,17.695,1.59,543,63.5,3,4,4.85,257.0,-114.0,8.0,0.0
112,106.69,27.232,20.625,0.09,362,79.0,9,4,3.19,170.0,-74.5,8.0,0.0
113,191.44,29.6556,12.42,0.09,644,45.0,8,6,6.44,330.0,-157.0,12.0,0.0
114,169.59,32.9892,21.775,0.09,609,84.5,9,3,6.09,308.0,-150.5,6.0,0.0
115,203.84,31.105,20.48,1.71,734,68.5,9,5,7.34,369.0,-182.5,10.0,0.0
116,158.35,20.7378,11.18,-0.89,585,36.0,9,2,5.85,294.0,-145.5,4.0,0.0
117,153.23,34.3974,18.565,-1.44,473,70.0,6,5,4.73,250.0,-111.5,10.0,0.0
118,226.88,33.6702,17.725,0.09,738,69.5,9,7,7.38,383.0,-177.5,14.0,0.0
119,139.83,33.9118,19.32,0.09,483,58.5,6,3,4.83,247.0,-118.0,6.0,0.0
120,120.17,39.5702,30.165,0.58,467,107.5,8,2,4.67,230.0,-118.5,4.0,0.0
121,118.72,21.5224,12.905,1.13,372,47.0,12,2,3.72,198.0,-87.0,4.0,0.0
122,117.77,18.89,12.845,0.09,427,39.0,6,3,4.27,214.0,-106.5,6.0,0.0
123,156.86,32.738,18.445,0.58,586,70.0,8,3,5.86,292.0,-147.0,6.0,0.0
124,124.33,31.7274,19.52,-1.41,533,75.0,9,3,5.33,253.0,-140.0,6.0,0.0
125,79.31,22.9618,12.45,1.59,331,54.5,6,3,3.31,157.0,-87.0,6.0,0.0
126,137.06,22.0126,16.575,0.09,606,54.5,3,1,6.06,288.0,-159.0,2.0,0.0
127,125.21,21.5574,13.765,-0.37,421,59.5,9,3,4.21,217.0,-102.0,6.0,0.0
128,143.16,32.82,15.135,0.09,503,57.0,3,5,4.66,241.0,-112.5,10.0,0.0
129,423.36,33.3088,16.35,-1.35,1536,69.0,9,6,15.36,776.0,-380.0,12.0,0.0
130,124.08,30.9208,19.86,0.09,508,67.0,9,2,5.08,246.0,-131.0,4.0,0.0
131,157.85,34.7768,26.785,1.19,535,94.5,10,3,5.35,276.0,-129.5,6.0,0.0
132,219.27,33.1926,19.32,3.53,777,78.0,3,6,7.77,392.0,-192.5,12.0,0.0
133,290.94,37.442,15.71,1.1,1094,55.5,9,4,10.94,546.0,-274.0,8.0,0.0
134,175.56,42.787,29.4,1.59,607,105.0,9,6,6.06,307.0,-149.5,12.0,0.0
135,148.54,37.3774,29.72,-0.37,554,90.0,9,6,5.54,272.0,-141.0,12.0,0.0
136,139.22,41.279,29.92,2.6,472,115.0,10,3,4.72,243.0,-114.5,6.0,0.0
137,78.82,24.7574,19.945,2.72,282,58.0,9,2,2.82,142.0,-70.0,4.0,0.0
138,189.7,31.8732,16.285,1.59,620,65.0,9,6,6.2,321.0,-149.5,12.0,0.0
139,135.29,40.8496,29.855,1.59,429,99.0,9,7,4.29,221.0,-104.0,14.0,0.0
140,182.29,35.1422,20.555,0.09,629,70.5,6,6,6.29,319.0,-155.0,12.0,0.0
141,193.46,36.368,22.255,1.71,696,78.5,9,1,6.96,355.0,-170.5,2.0,0.0
142,172.21,40.4472,27.135,4.34,571,100.0,9,7,5.71,292.0,-139.5,14.0,0.0
143,249.63,36.4264,22.395,3.15,913,77.5,14,5,9.13,458.0,-227.5,10.0,0.0
144,108.55,33.1542,27.98,2.12,405,106.5,3,2,4.05,202.0,-101.5,4.0,0.0
145,194.41,40.8702,19.445,0.09,691,75.0,8,7,6.91,346.0,-172.5,14.0,0.0
146,116.65,30.7572,21.72,-0.37,415,90.5,9,1,4.15,212.0,-101.5,2.0,0.0
147,131.34,27.743,16.515,1.59,534,61.5,9,3,5.34,258.0,-138.0,6.0,0.0
148,261.37,36.6406,13.035,0.09,887,49.5,9,9,8.87,452.0,-217.5,18.0,0.0
149,126.1,39.0704,31.755,0.09,460,107.0,9,1,4.6,233.0,-113.5,2.0,0.0
150,126.11,28.446,17.385,0.09,461,60.0,5,2,4.61,232.0,-114.5,4.0,0.0
151,114.62,23.6728,13.04,-1.41,394,50.5,6,5,3.62,188.0,-87.0,10.0,0.0
152,115.77,33.777,25.34,1.65,427,87.0,10,2,4.27,214.0,-106.5,4.0,0.0
153,149.93,35.7986,26.73,3.09,593,94.0,3,5,5.93,287.0,-153.0,10.0,0.0
154,185.64,36.0742,23.33,0.09,664,75.5,9,5,6.64,334.0,-165.0,10.0,0.0
155,171.24,30.4154,17.31,3.09,574,61.0,9,5,5.74,295.0,-139.5,10.0,0.0
156,159.69,26.4698,13.325,0.09,444,45.5,6,14,1.69,143.0,-13.0,28.0,0.0
157,130.2,21.4722,12.27,-0.37,515,20.0,5,1,4.7,239.0,-115.5,2.0,0.0
158,141.5,27.6838,15.185,-0.37,500,45.0,5,5,5.0,251.0,-124.5,10.0,0.0
159,156.62,28.6824,13.705,1.13,562,48.5,9,3,5.62,284.0,-139.0,6.0,0.0
160,198.76,32.4928,17.47,0.09,726,59.5,6,5,7.26,363.0,-181.5,10.0,0.0
161,99.24,27.2058,18.53,0.09,374,63.5,9,3,3.24,168.0,-78.0,6.0,0.0
162,246.5,30.4206,17.58,-1.41,900,62.0,9,4,9.0,453.0,-223.5,8.0,0.0
163,122.89,30.8172,23.365,0.09,439,74.0,9,1,4.39,224.0,-107.5,2.0,0.0
164,161.23,33.6008,23.85,1.13,623,79.5,6,6,6.23,303.0,-160.0,12.0,0.0
165,138.4,27.4254,15.29,1.59,490,59.5,9,7,4.9,243.0,-123.5,14.0,0.0
166,150.92,32.301,18.17,0.09,542,67.0,6,2,5.42,275.0,-133.5,4.0,0.0
167,163.95,33.8612,22.435,3.15,545,92.0,3,4,5.45,282.0,-131.5,8.0,0.0
168,185.37,33.2754,24.015,0.09,687,98.5,9,3,6.87,344.0,-171.5,6.0,0.0
169,186.71,31.6864,18.3,1.59,721,62.5,9,3,7.21,356.0,-182.5,6.0,0.0
170,142.67,38.6344,25.225,3.15,567,93.0,9,4,5.67,275.0,-146.0,8.0,0.0
171,283.22,39.5666,22.725,1.59,1022,76.5,9,5,10.22,516.0,-253.0,10.0,0.0
172,205.1,35.506,15.69,2.12,660,58.0,12,7,6.6,343.0,-158.5,14.0,0.0
173,113.86,35.8916,24.845,1.59,419,84.5,9,3,3.86,198.0,-94.0,6.0,0.0
174,217.3,41.3974,29.4,-0.37,780,103.5,10,5,7.8,393.0,-193.5,10.0,0.0
175,196.17,38.256,27.16,0.09,717,89.5,9,3,7.17,361.0,-178.0,6.0,0.0
176,202.54,39.3668,21.21,0.09,704,74.0,9,6,7.04,357.0,-173.5,12.0,0.0
177,113.61,29.7764,20.885,-0.31,361,82.5,9,5,3.61,187.0,-87.0,10.0,0.0
178,167.42,34.3838,18.6,0.09,642,74.5,9,4,6.42,316.0,-163.0,8.0,0.0
179,142.77,35.3108,23.86,3.21,527,77.5,3,4,5.27,262.0,-132.5,8.0,0.0
180,211.45,31.6806,22.7,-1.41,795,73.5,6,5,7.95,394.0,-200.5,10.0,0.0
181,199.19,37.3586,25.59,-2.45,769,76.5,5,3,7.69,380.0,-194.5,6.0,0.0
182,163.81,36.8818,23.935,-0.4,581,81.0,9,6,5.81,291.0,-145.0,12.0,0.0
183,158.86,31.9904,20.435,1.59,486,88.0,9,5,4.86,258.0,-114.0,10.0,0.0
184,105.05,27.5046,17.545,0.09,305,64.0,9,5,3.05,163.0,-71.0,10.0,0.0
185,108.41,30.3576,17.49,1.1,380,67.5,9,5,3.41,177.0,-82.0,10.0,0.0
186,168.25,33.3964,21.665,1.59,525,73.0,9,8,5.25,273.0,-126.0,16.0,0.0
187,173.93,35.5414,19.05,1.59,593,67.5,8,5,5.93,303.0,-145.0,10.0,0.0
188,205.18,37.433,20.545,0.09,718,83.5,9,7,7.18,362.0,-178.0,14.0,0.0
189,140.14,32.1904,17.83,1.13,564,66.5,9,2,5.64,275.0,-144.5,4.0,0.0
190,197.96,39.6672,24.04,1.71,696,90.0,9,4,6.96,354.0,-171.0,8.0,0.0
191,164.26,38.0812,20.225,4.1,576,78.0,10,5,5.76,291.0,-142.5,10.0,0.0
192,178.16,32.1718,18.445,1.71,616,57.5,9,6,6.16,312.0,-152.0,12.0,0.0
193,165.29,37.3148,24.825,1.59,579,89.5,3,4,5.79,294.0,-142.5,8.0,0.0
194,117.22,22.5724,14.24,1.65,422,50.0,6,3,4.22,212.0,-105.0,6.0,0.0
195,193.84,38.7776,22.38,2.6,734,70.5,9,3,7.34,365.0,-184.5,6.0,0.0
196,151.75,37.6972,28.475,-2.36,575,96.5,9,3,5.75,285.0,-145.0,6.0,0.0
197,150.21,32.6362,17.25,3.59,521,73.5,9,4,5.21,265.0,-128.0,8.0,0.0
198,262.52,34.695,18.505,1.1,1002,82.0,3,7,10.02,493.0,-254.5,14.0,0.0
199,311.58,36.5748,24.34,0.64,1158,87.0,9,6,11.58,578.0,-290.0,12.0,0.0
200,221.43,39.6176,17.44,0.74,843,63.5,6,3,8.43,419.0,-212.0,6.0,0.0
